"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,3.063,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2016","2016","PC","Percentage","0","Units",,,3.118,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2017","2017","PC","Percentage","0","Units",,,3.291,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2018","2018","PC","Percentage","0","Units",,,3.533,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2019","2019","PC","Percentage","0","Units",,,3.6,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2020","2020","PC","Percentage","0","Units",,,4.797,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2021","2021","PC","Percentage","0","Units",,,8.329,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,14.997,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,15.079,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,1.141,"B; D","Break; Difference in methodology"
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,0.903,"B; D","Break; Difference in methodology"
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2019","2019","PC","Percentage","0","Units",,,0.496,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2020","2020","PC","Percentage","0","Units",,,2.496,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2021","2021","PC","Percentage","0","Units",,,0.776,"B","Break"
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,50.666,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,50.487,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2017","2017","PC","Percentage","0","Units",,,49.351,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2018","2018","PC","Percentage","0","Units",,,49.001,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2019","2019","PC","Percentage","0","Units",,,49.413,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2020","2020","PC","Percentage","0","Units",,,49.394,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2021","2021","PC","Percentage","0","Units",,,46.857,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,1.532,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,1.47,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,0.448,"B; D","Break; Difference in methodology"
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,0.58,"B; D","Break; Difference in methodology"
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2019","2019","PC","Percentage","0","Units",,,0.615,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2020","2020","PC","Percentage","0","Units",,,0.591,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2021","2021","PC","Percentage","0","Units",,,0.547,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,1.696,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2016","2016","PC","Percentage","0","Units",,,1.355,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2017","2017","PC","Percentage","0","Units",,,1.168,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2018","2018","PC","Percentage","0","Units",,,1.263,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2019","2019","PC","Percentage","0","Units",,,1.518,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2020","2020","PC","Percentage","0","Units",,,1.539,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2021","2021","PC","Percentage","0","Units",,,1.487,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,1.529,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,1.578,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2017","2017","PC","Percentage","0","Units",,,1.563,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2018","2018","PC","Percentage","0","Units",,,1.611,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2019","2019","PC","Percentage","0","Units",,,1.536,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2020","2020","PC","Percentage","0","Units",,,1.616,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2021","2021","PC","Percentage","0","Units",,,1.54,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,4.038,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,3.673,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,3.973,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2018","2018","PC","Percentage","0","Units",,,3.973,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2019","2019","PC","Percentage","0","Units",,,3.962,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2020","2020","PC","Percentage","0","Units",,,4.052,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2021","2021","PC","Percentage","0","Units",,,3.868,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,2.706,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,3.164,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,3.028,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2018","2018","PC","Percentage","0","Units",,,3.07,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2019","2019","PC","Percentage","0","Units",,,3.19,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2020","2020","PC","Percentage","0","Units",,,3.698,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2021","2021","PC","Percentage","0","Units",,,7.58,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2015","2015","PC","Percentage","0","Units",,,5.926,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2016","2016","PC","Percentage","0","Units",,,5.876,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2017","2017","PC","Percentage","0","Units",,,5.817,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2018","2018","PC","Percentage","0","Units",,,5.774,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2019","2019","PC","Percentage","0","Units",,,5.61,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2020","2020","PC","Percentage","0","Units",,,5.405,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2021","2021","PC","Percentage","0","Units",,,5.004,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,1.244,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2016","2016","PC","Percentage","0","Units",,,1.201,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2017","2017","PC","Percentage","0","Units",,,1.618,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2018","2018","PC","Percentage","0","Units",,,1.61,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2019","2019","PC","Percentage","0","Units",,,1.399,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2020","2020","PC","Percentage","0","Units",,,1.205,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2021","2021","PC","Percentage","0","Units",,,1.042,"B","Break"
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2022","2022","PC","Percentage","0","Units",,,1.132,"P","Provisional value"
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2015","2015","PC","Percentage","0","Units",,,2.134,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2016","2016","PC","Percentage","0","Units",,,1.981,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2017","2017","PC","Percentage","0","Units",,,2.024,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2018","2018","PC","Percentage","0","Units",,,2.05,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2019","2019","PC","Percentage","0","Units",,,2.038,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2020","2020","PC","Percentage","0","Units",,,3.06,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2021","2021","PC","Percentage","0","Units",,,5.492,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,18.192,"B","Break"
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2016","2016","PC","Percentage","0","Units",,,18.248,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2017","2017","PC","Percentage","0","Units",,,17.727,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2018","2018","PC","Percentage","0","Units",,,17.209,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2019","2019","PC","Percentage","0","Units",,,17.372,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2020","2020","PC","Percentage","0","Units",,,17.275,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FIN","Finland","2021","2021","PC","Percentage","0","Units",,,18.532,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,20.781,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2016","2016","PC","Percentage","0","Units",,,20.464,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2017","2017","PC","Percentage","0","Units",,,19.636,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2018","2018","PC","Percentage","0","Units",,,19.492,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2019","2019","PC","Percentage","0","Units",,,19.622,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2020","2020","PC","Percentage","0","Units",,,19.993,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2021","2021","PC","Percentage","0","Units",,,19.838,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2022","2022","PC","Percentage","0","Units",,,20.192,"P","Provisional value"
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,1.26,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,1.134,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2017","2017","PC","Percentage","0","Units",,,1.607,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2018","2018","PC","Percentage","0","Units",,,2.132,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2019","2019","PC","Percentage","0","Units",,,1.612,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2020","2020","PC","Percentage","0","Units",,,1.492,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2021","2021","PC","Percentage","0","Units",,,1.655,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2015","2015","PC","Percentage","0","Units",,,51.961,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2016","2016","PC","Percentage","0","Units",,,52.205,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2017","2017","PC","Percentage","0","Units",,,52.013,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2018","2018","PC","Percentage","0","Units",,,52.124,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2019","2019","PC","Percentage","0","Units",,,52.2,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2020","2020","PC","Percentage","0","Units",,,51.397,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2021","2021","PC","Percentage","0","Units",,,50.641,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,60.064,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,59.581,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2017","2017","PC","Percentage","0","Units",,,59.188,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2018","2018","PC","Percentage","0","Units",,,61.385,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2019","2019","PC","Percentage","0","Units",,,60.482,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2020","2020","PC","Percentage","0","Units",,,58.964,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2021","2021","PC","Percentage","0","Units",,,58.797,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,1.288,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,1.267,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2017","2017","PC","Percentage","0","Units",,,1.267,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2018","2018","PC","Percentage","0","Units",,,1.239,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2019","2019","PC","Percentage","0","Units",,,1.295,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2020","2020","PC","Percentage","0","Units",,,1.796,,
"HFTOT","All financing schemes","HC6","Preventive care","HPTOT","All providers","PARCUR","Share of current expenditure on health","GRC","Greece","2021","2021","PC","Percentage","0","Units",,,4.036,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,58.115,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2016","2016","PC","Percentage","0","Units",,,59.29,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2017","2017","PC","Percentage","0","Units",,,60.302,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2018","2018","PC","Percentage","0","Units",,,60.713,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2019","2019","PC","Percentage","0","Units",,,60.712,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2020","2020","PC","Percentage","0","Units",,,59.942,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2021","2021","PC","Percentage","0","Units",,,58.654,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISL","Iceland","2022","2022","PC","Percentage","0","Units",,,58.311,"P","Provisional value"
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2015","2015","PC","Percentage","0","Units",,,15.272,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2016","2016","PC","Percentage","0","Units",,,15.327,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2017","2017","PC","Percentage","0","Units",,,15.491,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2018","2018","PC","Percentage","0","Units",,,15.624,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2019","2019","PC","Percentage","0","Units",,,15.81,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2020","2020","PC","Percentage","0","Units",,,16.537,,
"HFTOT","All financing schemes","HC3","Long-term care (health)","HPTOT","All providers","PARCUR","Share of current expenditure on health","FRA","France","2021","2021","PC","Percentage","0","Units",,,15.885,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,52.767,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,52.478,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,53.667,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2018","2018","PC","Percentage","0","Units",,,53.967,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2019","2019","PC","Percentage","0","Units",,,53.373,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2020","2020","PC","Percentage","0","Units",,,54.402,,
"HFTOT","All financing schemes","HC1HC2","Curative and rehabilitative care","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2021","2021","PC","Percentage","0","Units",,,54.046,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,2.122,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,2.01,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,2.168,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2018","2018","PC","Percentage","0","Units",,,2.248,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2019","2019","PC","Percentage","0","Units",,,2.34,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2020","2020","PC","Percentage","0","Units",,,3.245,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","HUN","Hungary","2021","2021","PC","Percentage","0","Units",,,3.216,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,4.601,,
"HFTOT","All financing schemes","HC7","Governance and health system and financing administration","HPTOT","All providers","PARCUR","Share of current expenditure on health","ISR","Israel","2016","2016","PC","Percentage","0","Units",,,4.958,,
