"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,7.045,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,7.286,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","CRI","Costa Rica","2019","2019","PC","Percentage","0","Units",,,7.221,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","CRI","Costa Rica","2020","2020","PC","Percentage","0","Units",,,7.825,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","CRI","Costa Rica","2021","2021","PC","Percentage","0","Units",,,7.569,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","CRI","Costa Rica","2022","2022","PC","Percentage","0","Units",,,7.168,"E","Estimated value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2002","2002","PC","Percentage","0","Units",,,8.703,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2003","2003","PC","Percentage","0","Units",,,8.904,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2004","2004","PC","Percentage","0","Units",,,9.007,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2005","2005","PC","Percentage","0","Units",,,9.091,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2006","2006","PC","Percentage","0","Units",,,9.169,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2007","2007","PC","Percentage","0","Units",,,9.325,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2008","2008","PC","Percentage","0","Units",,,9.511,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2009","2009","PC","Percentage","0","Units",,,10.674,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2010","2010","PC","Percentage","0","Units",,,10.591,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2011","2011","PC","Percentage","0","Units",,,10.388,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,10.506,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2013","2013","PC","Percentage","0","Units",,,10.31,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2014","2014","PC","Percentage","0","Units",,,10.292,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,10.328,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2016","2016","PC","Percentage","0","Units",,,10.237,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2017","2017","PC","Percentage","0","Units",,,10.098,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2018","2018","PC","Percentage","0","Units",,,10.098,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2019","2019","PC","Percentage","0","Units",,,10.152,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2020","2020","PC","Percentage","0","Units",,,10.56,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2021","2021","PC","Percentage","0","Units",,,10.824,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2022","2022","PC","Percentage","0","Units",,,9.497,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2002","2002","PC","Percentage","0","Units",,,10.184,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2003","2003","PC","Percentage","0","Units",,,10.402,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2004","2004","PC","Percentage","0","Units",,,10.146,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2005","2005","PC","Percentage","0","Units",,,10.312,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2006","2006","PC","Percentage","0","Units",,,10.18,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2007","2007","PC","Percentage","0","Units",,,10.051,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2008","2008","PC","Percentage","0","Units",,,10.251,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2009","2009","PC","Percentage","0","Units",,,11.238,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,11.096,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,10.778,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,10.853,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,10.999,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2014","2014","PC","Percentage","0","Units",,,11.026,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,11.19,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,11.242,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2017","2017","PC","Percentage","0","Units",,,11.336,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2018","2018","PC","Percentage","0","Units",,,11.481,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2019","2019","PC","Percentage","0","Units",,,11.716,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2020","2020","PC","Percentage","0","Units",,,12.693,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2021","2021","PC","Percentage","0","Units",,,12.934,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2022","2022","PC","Percentage","0","Units",,,12.655,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2002","2002","PC","Percentage","0","Units",,,9.404,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2003","2003","PC","Percentage","0","Units",,,9.729,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2004","2004","PC","Percentage","0","Units",,,9.329,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,8.947,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2006","2006","PC","Percentage","0","Units",,,8.557,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2007","2007","PC","Percentage","0","Units",,,8.354,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2008","2008","PC","Percentage","0","Units",,,8.344,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2009","2009","PC","Percentage","0","Units",,,8.775,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,8.362,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2011","2011","PC","Percentage","0","Units",,,8.203,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2012","2012","PC","Percentage","0","Units",,,8.181,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2013","2013","PC","Percentage","0","Units",,,8.176,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2014","2014","PC","Percentage","0","Units",,,8.229,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,8.07,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2016","2016","PC","Percentage","0","Units",,,8.097,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2017","2017","PC","Percentage","0","Units",,,8.261,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2018","2018","PC","Percentage","0","Units",,,8.378,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2019","2019","PC","Percentage","0","Units",,,8.58,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2020","2020","PC","Percentage","0","Units",,,9.615,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2021","2021","PC","Percentage","0","Units",,,9.734,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","ISL","Iceland","2022","2022","PC","Percentage","0","Units",,,8.572,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2002","2002","PC","Percentage","0","Units",,,8.234,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2003","2003","PC","Percentage","0","Units",,,8.449,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2004","2004","PC","Percentage","0","Units",,,8.094,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2005","2005","PC","Percentage","0","Units",,,8.565,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2006","2006","PC","Percentage","0","Units",,,8.259,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2007","2007","PC","Percentage","0","Units",,,8.398,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2008","2008","PC","Percentage","0","Units",,,8.828,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2009","2009","PC","Percentage","0","Units",,,9.407,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,9.597,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,9.193,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,8.924,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2013","2013","PC","Percentage","0","Units",,,8.438,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2014","2014","PC","Percentage","0","Units",,,7.891,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,8.22,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,8.449,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2017","2017","PC","Percentage","0","Units",,,8.135,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2018","2018","PC","Percentage","0","Units",,,8.12,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2019","2019","PC","Percentage","0","Units",,,8.198,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2020","2020","PC","Percentage","0","Units",,,9.504,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2021","2021","PC","Percentage","0","Units",,,9.173,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","GRC","Greece","2022","2022","PC","Percentage","0","Units",,,8.588,"E","Estimated value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2002","2002","PC","Percentage","0","Units",,,6.673,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2003","2003","PC","Percentage","0","Units",,,7.008,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2004","2004","PC","Percentage","0","Units",,,7.22,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2005","2005","PC","Percentage","0","Units",,,7.642,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2006","2006","PC","Percentage","0","Units",,,7.516,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2007","2007","PC","Percentage","0","Units",,,7.808,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2008","2008","PC","Percentage","0","Units",,,9.126,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2009","2009","PC","Percentage","0","Units",,,10.523,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2010","2010","PC","Percentage","0","Units",,,10.524,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,10.606,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,10.598,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,10.277,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2014","2014","PC","Percentage","0","Units",,,9.513,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,7.336,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2016","2016","PC","Percentage","0","Units",,,7.469,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2017","2017","PC","Percentage","0","Units",,,7.125,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2018","2018","PC","Percentage","0","Units",,,6.876,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2019","2019","PC","Percentage","0","Units",,,6.709,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2020","2020","PC","Percentage","0","Units",,,7.109,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2021","2021","PC","Percentage","0","Units",,,6.717,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","IRL","Ireland","2022","2022","PC","Percentage","0","Units",,,6.071,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2002","2002","PC","Percentage","0","Units",,,10.022,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2003","2003","PC","Percentage","0","Units",,,10.083,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2004","2004","PC","Percentage","0","Units",,,10.164,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2005","2005","PC","Percentage","0","Units",,,10.215,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2006","2006","PC","Percentage","0","Units",,,10.386,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2007","2007","PC","Percentage","0","Units",,,10.316,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2008","2008","PC","Percentage","0","Units",,,10.501,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2009","2009","PC","Percentage","0","Units",,,11.288,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2010","2010","PC","Percentage","0","Units",,,11.226,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2011","2011","PC","Percentage","0","Units",,,11.185,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2012","2012","PC","Percentage","0","Units",,,11.297,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2013","2013","PC","Percentage","0","Units",,,11.396,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2014","2014","PC","Percentage","0","Units",,,11.539,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2015","2015","PC","Percentage","0","Units",,,11.448,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2016","2016","PC","Percentage","0","Units",,,11.471,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2017","2017","PC","Percentage","0","Units",,,11.355,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2018","2018","PC","Percentage","0","Units",,,11.208,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2019","2019","PC","Percentage","0","Units",,,11.089,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2020","2020","PC","Percentage","0","Units",,,12.131,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2021","2021","PC","Percentage","0","Units",,,12.308,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","FRA","France","2022","2022","PC","Percentage","0","Units",,,12.102,"E","Estimated value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2002","2002","PC","Percentage","0","Units",,,7.121,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2003","2003","PC","Percentage","0","Units",,,8.121,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2004","2004","PC","Percentage","0","Units",,,7.758,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2005","2005","PC","Percentage","0","Units",,,7.985,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2006","2006","PC","Percentage","0","Units",,,7.778,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2007","2007","PC","Percentage","0","Units",,,7.204,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2008","2008","PC","Percentage","0","Units",,,7.088,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2009","2009","PC","Percentage","0","Units",,,7.222,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2010","2010","PC","Percentage","0","Units",,,7.449,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2011","2011","PC","Percentage","0","Units",,,7.481,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,7.411,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,7.234,,
